,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genre,movie_id,title
998,,1,,1,1,,,,,,,,,,,,,,Adventure|Children's|Comedy,1011.0,Herbie Rides Again (1974)
999,,,,1,,,,1,,,,,,,,,,,Children's|Drama,1012.0,Old Yeller (1957)
1000,,,,1,,,,1,,,,,,,,,,,Children's|Drama,1013.0,"Parent Trap, The (1961)"
1001,,,,1,1,,,1,,,,,,,,,,,Children's|Comedy|Drama,1014.0,Pollyanna (1960)
1002,,1,,1,,,,,,,,,,,,,,,Adventure|Children's,1015.0,Homeward Bound: The Incredible Journey (1993)
1003,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,1016.0,"Shaggy Dog, The (1959)"
1004,,1,,1,,,,,,,,,,,,,,,Adventure|Children's,1017.0,Swiss Family Robinson (1960)
1005,,,,1,1,,,,,,,,1,,,,,,Children's|Comedy|Mystery,1018.0,That Darn Cat! (1965)
1006,,1,,1,,,,,1,,,,,,1,,,,Adventure|Children's|Fantasy|Sci-Fi,1019.0,"20,000 Leagues Under the Sea (1954)"
1007,,,,,1,,,,,,,,,,,,,,Comedy,1020.0,Cool Runnings (1993)
1008,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,1021.0,Angels in the Outfield (1994)
1009,,,1,1,,,,,,,,1,,,,,,,Animation|Children's|Musical,1022.0,Cinderella (1950)
1010,,,1,1,,,,,,,,,,,,,,,Animation|Children's,1023.0,Winnie the Pooh and the Blustery Day (1968)
1011,,,1,1,,,,,,,,1,,,,,,,Animation|Children's|Musical,1024.0,"Three Caballeros, The (1945)"
1012,,,1,1,,,,,,,,,,,,,,,Animation|Children's,1025.0,"Sword in the Stone, The (1963)"
1013,,,,1,,,,1,,,,,,,,,,,Children's|Drama,1026.0,So Dear to My Heart (1949)
1014,,,,,,,,1,,,,,,,,,,,Drama,1027.0,Robin Hood: Prince of Thieves (1991)
1015,,,,1,1,,,,,,,1,,,,,,,Children's|Comedy|Musical,1028.0,Mary Poppins (1964)
1016,,,1,1,,,,,,,,1,,,,,,,Animation|Children's|Musical,1029.0,Dumbo (1941)
1017,,1,1,1,,,,,,,,1,,,,,,,Adventure|Animation|Children's|Musical,1030.0,Pete's Dragon (1977)
1018,,1,,1,,,,,,,,1,,,,,,,Adventure|Children's|Musical,1031.0,Bedknobs and Broomsticks (1971)
1019,,,1,1,,,,,,,,1,,,,,,,Animation|Children's|Musical,1032.0,Alice in Wonderland (1951)
1020,,,1,1,,,,,,,,,,,,,,,Animation|Children's,1033.0,"Fox and the Hound, The (1981)"
1021,,,,,,1,,,,,,,,,,,,,Crime,1034.0,Freeway (1996)
1022,,,,,,,,,,,,1,,,,,,,Musical,1035.0,"Sound of Music, The (1965)"
1023,1,,,,,,,,,,,,,,,1,,,Action|Thriller,1036.0,Die Hard (1988)
1024,1,,,,,,,,,,,,,,1,1,,,Action|Sci-Fi|Thriller,1037.0,"Lawnmower Man, The (1992)"
1025,,,,,,,,1,,,,,,,,,,,Drama,1038.0,Unhook the Stars (1996)
1026,,,,,,,1,,,,,,,,,,,,Documentary,1039.0,Synthetic Pleasures (1995)
1027,,,,,,,,1,,,,,,,,,,,Drama,1040.0,"Secret Agent, The (1996)"
1028,,,,,,,,1,,,,,,,,,,,Drama,1041.0,Secrets & Lies (1996)
1029,,,,,1,,,,,,,,,,,,,,Comedy,1042.0,That Thing You Do! (1996)
1030,,,,,,,,1,,,,,,1,,,,,Drama|Romance,1043.0,To Gillian on Her 37th Birthday (1996)
1031,,,,,,,,1,,,,,,,,,,,Drama,1044.0,Surviving Picasso (1996)
1032,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,1045.0,Love Is All There Is (1996)
1033,,,,,,,,1,,,,,,1,,,,,Drama|Romance,1046.0,Beautiful Thing (1996)
1034,1,,,,,,,,,,,,,,,1,,,Action|Thriller,1047.0,"Long Kiss Goodnight, The (1996)"
1035,1,1,,,,,,,,,,,,,,,,,Action|Adventure,1049.0,"Ghost and the Darkness, The (1996)"
1036,,,,,,,1,1,,,,,,,,,,,Documentary|Drama,1050.0,Looking for Richard (1996)
1037,,,,,,,,1,,,,,,,,,,,Drama,1051.0,Trees Lounge (1996)
1038,,,,,,,,1,,,,,,,,,,,Drama,1052.0,"Proprietor, The (1996)"
1039,,,,,,1,,1,,,,,,,,,,,Crime|Drama,1053.0,Normal Life (1996)
1040,,,,,,,,1,,,,,,,,,,,Drama,1054.0,Get on the Bus (1996)
1041,,,,,,,,,,,,,,,,1,,,Thriller,1055.0,Shadow Conspiracy (1997)
1042,,,,,,,,1,,,,,,,,,,,Drama,1056.0,Jude (1996)
1043,,,,,1,,,,,,,1,,1,,,,,Comedy|Musical|Romance,1057.0,Everyone Says I Love You (1996)
1044,,,,,,,,1,,,,,,,,,,,Drama,1058.0,Bitter Sugar (Azucar Amargo) (1996)
1045,,,,,,,,1,,,,,,1,,,,,Drama|Romance,1059.0,William Shakespeare's Romeo and Juliet (1996)
1046,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,1060.0,Swingers (1996)
1047,,,,,,1,,1,,,,,,,,,,,Crime|Drama,1061.0,Sleepers (1996)
1048,,,,,,,,1,,,,,,,,,,,Drama,1062.0,"Sunchaser, The (1996)"
1049,,,,,,,,1,,,,,,,,,,,Drama,1063.0,Johns (1996)
1050,,,1,1,1,,,,,,,,,,,,,,Animation|Children's|Comedy,1064.0,Aladdin and the King of Thieves (1996)
1051,,,,,,,,,,,,,1,,,,,,Mystery,1065.0,"Woman in Question, The (1950)"
1052,,,,,1,,,,,,,1,,1,,,,,Comedy|Musical|Romance,1066.0,Shall We Dance? (1937)
1053,,,,,1,,,,,,,1,,1,,,,,Comedy|Musical|Romance,1067.0,"Damsel in Distress, A (1937)"
1054,,,,,,1,,,,1,,,,,,,,,Crime|Film-Noir,1068.0,Crossfire (1947)
1055,,,,,,,,,,1,,,,,,1,,,Film-Noir|Thriller,1069.0,"Murder, My Sweet (1944)"
1056,,1,,,,,,,,,,,,,,,,,Adventure,1070.0,Macao (1952)
1057,,,,,,,,,,,,,,1,,,1,,Romance|War,1071.0,For the Moment (1994)
1058,,1,,1,1,,,,1,,,,,,,,,,Adventure|Children's|Comedy|Fantasy,1073.0,Willy Wonka and the Chocolate Factory (1971)
1059,,,,,1,,,,,,,,,,,,,,Comedy,1075.0,"Sexual Life of the Belgians, The (1994)"
1060,,,,,,,,,,,,,,,,1,,,Thriller,1076.0,"Innocents, The (1961)"
1061,,,,,1,,,,,,,,,,1,,,,Comedy|Sci-Fi,1077.0,Sleeper (1973)
1062,,,,,1,,,,,,,,,,,,1,,Comedy|War,1078.0,Bananas (1971)
1063,,,,,1,,,,,,,,,,,,,,Comedy,1079.0,"Fish Called Wanda, A (1988)"
1064,,,,,1,,,,,,,,,,,,,,Comedy,1080.0,Monty Python's Life of Brian (1979)
1065,,,,,1,,,,,,,1,,,,,,,Comedy|Musical,1081.0,Victor/Victoria (1982)
1066,,,,,,,,1,,,,,,,,,,,Drama,1082.0,"Candidate, The (1972)"
1067,,,,,1,,,,,,,1,,,,,,,Comedy|Musical,1083.0,"Great Race, The (1965)"
1068,,,,,,1,,1,,,,,,,,,,,Crime|Drama,1084.0,Bonnie and Clyde (1967)
1069,,1,,,,,,1,,,,,,,,,,,Adventure|Drama,1085.0,"Old Man and the Sea, The (1958)"
1070,,,,,,,,,,,,,1,,,1,,,Mystery|Thriller,1086.0,Dial M for Murder (1954)
1071,,,,,,,,,,,,1,,,,,,,Musical,1087.0,Madame Butterfly (1995)
1072,,,,,,,,,,,,1,,1,,,,,Musical|Romance,1088.0,Dirty Dancing (1987)
1073,,,,,,1,,,,,,,,,,1,,,Crime|Thriller,1089.0,Reservoir Dogs (1992)
1074,,,,,,,,1,,,,,,,,,1,,Drama|War,1090.0,Platoon (1986)
1075,,,,,1,,,,,,,,,,,,,,Comedy,1091.0,Weekend at Bernie's (1989)
1076,,,,,,,,,,,,,1,,,1,,,Mystery|Thriller,1092.0,Basic Instinct (1992)
1077,,,,,,,,1,,,,1,,,,,,,Drama|Musical,1093.0,"Doors, The (1991)"
1078,,,,,,,,1,,,,,,1,,,1,,Drama|Romance|War,1094.0,"Crying Game, The (1992)"
1079,,,,,,,,1,,,,,,,,,,,Drama,1095.0,Glengarry Glen Ross (1992)
1080,,,,,,,,1,,,,,,,,,,,Drama,1096.0,Sophie's Choice (1982)
1081,,,,1,,,,1,1,,,,,,1,,,,Children's|Drama|Fantasy|Sci-Fi,1097.0,E.T. the Extra-Terrestrial (1982)
1082,,,,,1,,,,,,,,,,,,,,Comedy,1098.0,"Search for One-eye Jimmy, The (1996)"
1083,,,,,,,,1,,,,,,,,,,,Drama,1099.0,"Christmas Carol, A (1938)"
1084,1,,,,,,,,,,,,,1,,,,,Action|Romance,1100.0,Days of Thunder (1990)
1085,1,,,,,,,,,,,,,1,,,,,Action|Romance,1101.0,Top Gun (1986)
1086,1,,,,,,,,,,,,,,,,,,Action,1102.0,American Strays (1996)
1087,,,,,,,,1,,,,,,,,,,,Drama,1103.0,Rebel Without a Cause (1955)
1088,,,,,,,,1,,,,,,,,,,,Drama,1104.0,"Streetcar Named Desire, A (1951)"
1089,,,,,,,,,,,1,,,,,,,,Horror,1105.0,Children of the Corn IV: The Gathering (1996)
1090,,,,,,,1,,,,,,,,,,,,Documentary,1106.0,"Leopard Son, The (1996)"
1091,,,,,1,,,,,,,,,,,,,,Comedy,1107.0,Loser (1991)
1092,,,,,,,1,,,,,,,,,,,,Documentary,1108.0,Prerokbe Ognja (1995)
1093,,,,,,,,1,,,,,,,,,,,Drama,1109.0,Charm's Incidents (1996)
1094,1,,,,,,,,,,,,,,,,,,Action,1110.0,Bird of Prey (1996)
1095,,,,,,,1,,,,,,,,,,,,Documentary,1111.0,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
1096,1,,,,,,,1,,,,,,,,,,,Action|Drama,1112.0,Palookaville (1996)
1097,,,,,1,,,,,,,,,,,,,,Comedy,1113.0,"Associate, The (1996)"
1098,,,,,,,,1,,,,,,,,,,,Drama,1114.0,"Funeral, The (1996)"
1099,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,1115.0,Sleepover (1995)
1100,,,,,,,,1,,,,,,,,,,,Drama,1116.0,"Single Girl, A (La Fille Seule) (1995)"
1101,,,,,,,,1,,,,,,,,,,,Drama,1117.0,"Eighth Day, The (Le Huitième jour ) (1996)"
1102,,1,,,,,,,,,,,,,,,,1,Adventure|Western,1118.0,Tashunga (1995)
1103,,,,,,,,1,,,,,,,,,,,Drama,1119.0,Drunks (1997)
1104,,,,,,,,1,,,,,,,,,,,Drama,1120.0,"People vs. Larry Flynt, The (1996)"
1105,,,,,,,,1,,,,,,,,,,,Drama,1121.0,Glory Daze (1996)
1106,,,,,,,1,,,,,,,,,,,,Documentary,1122.0,Plutonium Circus (1995)
1107,,,,,,,1,,,,,,,,,,,,Documentary,1123.0,"Perfect Candidate, A (1996)"
1108,,,,,,,,1,,,,,,,,,,,Drama,1124.0,On Golden Pond (1981)
1109,,,,,1,,,,,,,,,,,,,,Comedy,1125.0,"Return of the Pink Panther, The (1974)"
1110,,,,,1,,,,1,,,,,,,,,,Comedy|Fantasy,1126.0,Drop Dead Fred (1991)
1111,1,1,,,,,,,,,,,,,1,1,,,Action|Adventure|Sci-Fi|Thriller,1127.0,"Abyss, The (1989)"
1112,,,,,,,,,,,1,,,,,,,,Horror,1128.0,"Fog, The (1980)"
1113,1,1,,,,,,,,,,,,,1,1,,,Action|Adventure|Sci-Fi|Thriller,1129.0,Escape from New York (1981)
1114,,,,,,,,,,,1,,,,,,,,Horror,1130.0,"Howling, The (1980)"
1115,,,,,,,,1,,,,,,,,,,,Drama,1131.0,Jean de Florette (1986)
1116,,,,,,,,1,,,,,,,,,,,Drama,1132.0,Manon of the Spring (Manon des sources) (1986)
1117,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,1133.0,Talking About Sex (1994)
1118,1,,,,,,,1,,,,,,,,,,,Action|Drama,1134.0,Johnny 100 Pesos (1993)
1119,,,,,1,,,,,,,,,,,,,,Comedy,1135.0,Private Benjamin (1980)
1120,,,,,1,,,,,,,,,,,,,,Comedy,1136.0,Monty Python and the Holy Grail (1974)
1121,,,,,,,,,,,,,,1,,,,,Romance,1137.0,Hustler White (1996)
1122,,,,,,,1,,,,,,,,,,,,Documentary,1138.0,Dadetown (1995)
1123,,,,,,,,1,,,,,,,,,,,Drama,1139.0,Everything Relative (1996)
1124,,,,,,,,1,,,,,,,,,,,Drama,1140.0,Entertaining Angels: The Dorothy Day Story (1996)
1125,,,,,,,,1,,,,,,,,,,,Drama,1141.0,Hoogste tijd (1995)
1126,,,,,,,,1,,,,,,,,,,,Drama,1142.0,Get Over It (1996)
1127,,,,,1,,,,,,,,,,,,,,Comedy,1143.0,Three Lives and Only One Death (1996)
1128,,,,,,,1,,,,,,,,,,,,Documentary,1144.0,"Line King: Al Hirschfeld, The (1996)"
1129,,,,,,,1,,,,,,,,,,,,Documentary,1145.0,Snowriders (1996)
1130,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,1146.0,Curtis's Charm (1995)
1131,,,,,,,1,,,,,,,,,,,,Documentary,1147.0,When We Were Kings (1996)
1132,,,1,,1,,,,,,,,,,,,,,Animation|Comedy,1148.0,"Wrong Trousers, The (1993)"
1133,,,,,,,1,1,,,,,,,,,,,Documentary|Drama,1149.0,JLG/JLG - autoportrait de décembre (1994)
1134,,,,,,,,1,,,,,,,,,,,Drama,1150.0,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
1135,,,1,,1,,,,,,,,,,,1,,,Animation|Comedy|Thriller,1151.0,Faust (1994)
1136,,,,,,1,,,,1,,,,,,1,,,Crime|Film-Noir|Thriller,1152.0,He Walked by Night (1948)
1137,,,,,,,,,,1,,,,,,,,,Film-Noir,1153.0,Raw Deal (1948)
1138,,,,,,,,,,1,,,,,,,,,Film-Noir,1154.0,T-Men (1947)
1139,,,,,,,,1,,,,,,,,,,,Drama,1155.0,"Invitation, The (Zaproszenie) (1986)"
1140,,,,,,,,1,,,,,,,,,,,Drama,1156.0,"Children Are Watching us, The (Bambini ci guardano, I) (1942)"
1141,,,,,,,,1,,,,,,,,,,,Drama,1157.0,"Symphonie pastorale, La (1946)"
1142,,,,,1,,,,,,,,,,,,,,Comedy,1158.0,Here Comes Cookie (1935)
1143,,,,,,,,,,,,,,1,,,,,Romance,1159.0,Love in Bloom (1935)
1144,,,,,1,,,,,,,,,,,,,,Comedy,1160.0,Six of a Kind (1934)
1145,,,,,,,,1,,,,,,,,,,,Drama,1161.0,"Tin Drum, The (Blechtrommel, Die) (1979)"
1146,,,,,1,,,,,,,,,,,,,,Comedy,1162.0,"Ruling Class, The (1972)"
1147,,,,,,,,1,,,,,,,,,,,Drama,1163.0,Mina Tannenbaum (1994)
1148,,,,,,,,1,,,,,,,,,,,Drama,1164.0,Two or Three Things I Know About Her (1966)
1149,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,1165.0,"Bloody Child, The (1996)"
1150,,,,,1,,,,,,,,,,,,,,Comedy,1166.0,Farmer & Chase (1995)
1151,,,,,1,,,,,,,,,,,,,,Comedy,1167.0,Dear God (1996)
1152,,,,,,,,,,,1,,,,,,,,Horror,1168.0,Bad Moon (1996)
1153,,,,,,,1,,,,,,,,,,,,Documentary,1169.0,American Dream (1990)
1154,1,,,,,,,,,,,,,,,,,,Action,1170.0,Best of the Best 3: No Turning Back (1995)
1155,,,,,1,,,,,,,,,,,,,,Comedy,1171.0,Bob Roberts (1992)
1156,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,1172.0,Cinema Paradiso (1988)
1157,,,,,,,,1,,,,,,,,,,,Drama,1173.0,"Cook the Thief His Wife & Her Lover, The (1989)"
1158,,,,,1,,,,,,,,,,,,,,Comedy,1174.0,Grosse Fatigue (1994)
1159,,,,,1,,,,,,,,,,1,,,,Comedy|Sci-Fi,1175.0,Delicatessen (1991)
1160,,,,,,,,1,,,,,,,,,,,Drama,1176.0,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)"
1161,,,,,,,,1,,,,,,,,,,,Drama,1177.0,Enchanted April (1991)
1162,,,,,,,,1,,,,,,,,,1,,Drama|War,1178.0,Paths of Glory (1957)
1163,,,,,,1,,1,,1,,,,,,,,,Crime|Drama|Film-Noir,1179.0,"Grifters, The (1990)"
1164,,,,,1,,,,,,,,,,,,,,Comedy,1180.0,Hear My Song (1991)
1165,1,,,,,,,,,,,,,,,,,,Action,1181.0,"Shooter, The (1995)"
1166,,,,,,,,1,,,,,,1,,,1,,Drama|Romance|War,1183.0,"English Patient, The (1996)"
1167,,,,,1,,,,,,,,,,,,1,,Comedy|War,1184.0,Mediterraneo (1991)
1168,,,,,,,,1,,,,,,,,,,,Drama,1185.0,My Left Foot (1989)
1169,,,,,,,,1,,,,,,,,,,,Drama,1186.0,"Sex, Lies, and Videotape (1989)"
1170,,,,,,,,1,,,,,,,,,,,Drama,1187.0,Passion Fish (1992)
1171,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,1188.0,Strictly Ballroom (1992)
1172,,,,,,,1,,,,,,,,,,,,Documentary,1189.0,"Thin Blue Line, The (1988)"
1173,,,,,,,,1,,,,,,,,,,,Drama,1190.0,Tie Me Up! Tie Me Down! (1990)
1174,,,,,,,1,,,,,,,,,,,,Documentary,1191.0,Madonna: Truth or Dare (1991)
1175,,,,,,,1,,,,,,,,,,,,Documentary,1192.0,Paris Is Burning (1990)
1176,,,,,,,,1,,,,,,,,,,,Drama,1193.0,One Flew Over the Cuckoo's Nest (1975)
1177,,,,,1,,,,,,,,,,,,,,Comedy,1194.0,Up in Smoke (1978)
1178,1,1,,,,,,1,,,,,,,1,,1,,Action|Adventure|Drama|Sci-Fi|War,1196.0,Star Wars: Episode V - The Empire Strikes Back (1980)
1179,1,1,,,1,,,,,,,,,1,,,,,Action|Adventure|Comedy|Romance,1197.0,"Princess Bride, The (1987)"
1180,1,1,,,,,,,,,,,,,,,,,Action|Adventure,1198.0,Raiders of the Lost Ark (1981)
1181,,,,,,,,,,,,,,,1,,,,Sci-Fi,1199.0,Brazil (1985)
1182,1,,,,,,,,,,,,,,1,1,1,,Action|Sci-Fi|Thriller|War,1200.0,Aliens (1986)
1183,1,,,,,,,,,,,,,,,,,1,Action|Western,1201.0,"Good, The Bad and The Ugly, The (1966)"
1184,,,,,1,,,,,,,,,,,,,,Comedy,1202.0,Withnail and I (1987)
1185,,,,,,,,1,,,,,,,,,,,Drama,1203.0,12 Angry Men (1957)
1186,,1,,,,,,,,,,,,,,,1,,Adventure|War,1204.0,Lawrence of Arabia (1962)
1187,1,,1,1,,,,,,,,,,,1,1,1,,Action|Animation|Children's|Sci-Fi|Thriller|War,1205.0,"Transformers: The Movie, The (1986)"
1188,,,,,,,,,,,,,,,1,,,,Sci-Fi,1206.0,"Clockwork Orange, A (1971)"
1189,,,,,,,,1,,,,,,,,,,,Drama,1207.0,To Kill a Mockingbird (1962)
1190,,,,,,,,1,,,,,,,,,1,,Drama|War,1208.0,Apocalypse Now (1979)
1191,,,,,,,,,,,,,,,,,,1,Western,1209.0,Once Upon a Time in the West (1969)
1192,1,1,,,,,,,,,,,,1,1,,1,,Action|Adventure|Romance|Sci-Fi|War,1210.0,Star Wars: Episode VI - Return of the Jedi (1983)
1193,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,1211.0,Wings of Desire (Der Himmel über Berlin) (1987)
1194,,,,,,,,,,,,,1,,,1,,,Mystery|Thriller,1212.0,"Third Man, The (1949)"
1195,,,,,,1,,1,,,,,,,,,,,Crime|Drama,1213.0,GoodFellas (1990)
1196,1,,,,,,,,,,1,,,,1,1,,,Action|Horror|Sci-Fi|Thriller,1214.0,Alien (1979)
1197,1,1,,,1,,,,,,1,,,,1,,,,Action|Adventure|Comedy|Horror|Sci-Fi,1215.0,Army of Darkness (1993)
1198,,1,,,,,,,,,,,,1,,,,,Adventure|Romance,1216.0,"Big Blue, The (Le Grand Bleu) (1988)"
1199,,,,,,,,1,,,,,,,,,1,,Drama|War,1217.0,Ran (1985)
1200,1,,,,,,,,,,,,,,,1,,,Action|Thriller,1218.0,"Killer, The (Die xue shuang xiong) (1989)"
1201,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,1219.0,Psycho (1960)
1202,1,,,,1,,,,,,,1,,,,,,,Action|Comedy|Musical,1220.0,"Blues Brothers, The (1980)"
1203,1,,,,,1,,1,,,,,,,,,,,Action|Crime|Drama,1221.0,"Godfather: Part II, The (1974)"
1204,1,,,,,,,1,,,,,,,,,1,,Action|Drama|War,1222.0,Full Metal Jacket (1987)
1205,,,1,,1,,,,,,,,,,,,,,Animation|Comedy,1223.0,"Grand Day Out, A (1992)"
1206,,,,,,,,1,,,,,,,,,1,,Drama|War,1224.0,Henry V (1989)
1207,,,,,,,,1,,,,,,,,,,,Drama,1225.0,Amadeus (1984)
1208,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,1226.0,"Quiet Man, The (1952)"
1209,,,,,,1,,1,,,,,,,,1,,,Crime|Drama|Thriller,1227.0,Once Upon a Time in America (1984)
1210,,,,,,,,1,,,,,,,,,,,Drama,1228.0,Raging Bull (1980)
1211,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,1230.0,Annie Hall (1977)
1212,,,,,,,,1,,,,,,,,,,,Drama,1231.0,"Right Stuff, The (1983)"
1213,,,,,,,,,,,,,1,,1,,,,Mystery|Sci-Fi,1232.0,Stalker (1979)
1214,1,,,,,,,1,,,,,,,,,1,,Action|Drama|War,1233.0,"Boat, The (Das Boot) (1981)"
1215,,,,,1,1,,,,,,,,,,,,,Comedy|Crime,1234.0,"Sting, The (1973)"
1216,,,,,1,,,,,,,,,,,,,,Comedy,1235.0,Harold and Maude (1971)
1217,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,1236.0,Trust (1990)
1218,,,,,,,,1,,,,,,,,,,,Drama,1237.0,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
1219,,,,,1,,,,,,,,,,,,,,Comedy,1238.0,Local Hero (1983)
1220,1,,,,,,,,,,,,,,1,1,,,Action|Sci-Fi|Thriller,1240.0,"Terminator, The (1984)"
1221,,,,,1,,,,,,1,,,,,,,,Comedy|Horror,1241.0,Braindead (1992)
1222,1,,,,,,,1,,,,,,,,,1,,Action|Drama|War,1242.0,Glory (1989)
1223,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,1243.0,Rosencrantz and Guildenstern Are Dead (1990)
1224,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,1244.0,Manhattan (1979)
1225,,,,,,,,1,,,,,,,,,,,Drama,1245.0,Miller's Crossing (1990)
1226,,,,,,,,1,,,,,,,,,,,Drama,1246.0,Dead Poets Society (1989)
1227,,,,,,,,1,,,,,,1,,,,,Drama|Romance,1247.0,"Graduate, The (1967)"
1228,,,,,,1,,,,1,,,,,,1,,,Crime|Film-Noir|Thriller,1248.0,Touch of Evil (1958)
1229,,,,,,,,,,,,,,,,1,,,Thriller,1249.0,Nikita (La Femme Nikita) (1990)
1230,,,,,,,,1,,,,,,,,,1,,Drama|War,1250.0,"Bridge on the River Kwai, The (1957)"
1231,,,,,,,,1,,,,,,,,,,,Drama,1251.0,8 1/2 (1963)
1232,,,,,,,,,,1,,,1,,,1,,,Film-Noir|Mystery|Thriller,1252.0,Chinatown (1974)
1233,,,,,,,,1,,,,,,,1,,,,Drama|Sci-Fi,1253.0,"Day the Earth Stood Still, The (1951)"
1234,,1,,,,,,,,,,,,,,,,,Adventure,1254.0,"Treasure of the Sierra Madre, The (1948)"
1235,,,,,1,,,,,,1,,,,,,,,Comedy|Horror,1255.0,Bad Taste (1987)
1236,,,,,1,,,,,,,,,,,,1,,Comedy|War,1256.0,Duck Soup (1933)
1237,,,,,1,,,,,,,,,,,,,,Comedy,1257.0,Better Off Dead... (1985)
1238,,,,,,,,,,,1,,,,,,,,Horror,1258.0,"Shining, The (1980)"
1239,,1,,,1,,,1,,,,,,,,,,,Adventure|Comedy|Drama,1259.0,Stand by Me (1986)
1240,,,,,,1,,,,1,,,,,,1,,,Crime|Film-Noir|Thriller,1260.0,M (1931)
1241,1,1,,,1,,,,,,1,,,,,,,,Action|Adventure|Comedy|Horror,1261.0,Evil Dead II (Dead By Dawn) (1987)
1242,,1,,,,,,,,,,,,,,,1,,Adventure|War,1262.0,"Great Escape, The (1963)"
1243,,,,,,,,1,,,,,,,,,1,,Drama|War,1263.0,"Deer Hunter, The (1978)"
1244,1,,,,,,,1,,,,,1,1,,1,,,Action|Drama|Mystery|Romance|Thriller,1264.0,Diva (1981)
1245,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,1265.0,Groundhog Day (1993)
1246,,,,,,,,,,,,,,,,,,1,Western,1266.0,Unforgiven (1992)
1247,,,,,,,,,,1,,,,,,1,,,Film-Noir|Thriller,1267.0,"Manchurian Candidate, The (1962)"
1248,,,,,,,,1,,,,,,,,,,,Drama,1268.0,Pump Up the Volume (1990)
1249,,,,,1,,,,,,,,1,,,1,,,Comedy|Mystery|Thriller,1269.0,Arsenic and Old Lace (1944)
1250,,,,,1,,,,,,,,,,1,,,,Comedy|Sci-Fi,1270.0,Back to the Future (1985)
1251,,,,,,,,1,,,,,,,,,,,Drama,1271.0,Fried Green Tomatoes (1991)
1252,,,,,,,,1,,,,,,,,,1,,Drama|War,1272.0,Patton (1970)
1253,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,1273.0,Down by Law (1986)
1254,,1,1,,,,,,,,,,,,1,1,,,Adventure|Animation|Sci-Fi|Thriller,1274.0,Akira (1988)
1255,1,1,,,,,,,,,,,,,,,,,Action|Adventure,1275.0,Highlander (1986)
1256,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,1276.0,Cool Hand Luke (1967)
1257,1,,,,,,,1,,,,,,1,,,,,Action|Drama|Romance,1277.0,Cyrano de Bergerac (1990)
1258,,,,,1,,,,,,1,,,,,,,,Comedy|Horror,1278.0,Young Frankenstein (1974)
1259,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,1279.0,Night on Earth (1991)
1260,,,,,,,,1,,,,,,,,,,,Drama,1280.0,Raise the Red Lantern (1991)
1261,,,,,1,,,,,,,,,,,,,,Comedy,1281.0,"Great Dictator, The (1940)"
1262,,,1,1,,,,,,,,1,,,,,,,Animation|Children's|Musical,1282.0,Fantasia (1940)
1263,,,,,,,,,,,,,,,,,,1,Western,1283.0,High Noon (1952)
1264,,,,,,,,,,1,,,1,,,,,,Film-Noir|Mystery,1284.0,"Big Sleep, The (1946)"
1265,,,,,1,,,,,,,,,,,,,,Comedy,1285.0,Heathers (1989)
1266,,,,,,,,1,,,,,,1,,,,,Drama|Romance,1286.0,Somewhere in Time (1980)
1267,1,1,,,,,,1,,,,,,,,,,,Action|Adventure|Drama,1287.0,Ben-Hur (1959)
1268,,,,,1,,,1,,,,1,,,,,,,Comedy|Drama|Musical,1288.0,This Is Spinal Tap (1984)
1269,,,,,,,1,,,,,,,,,,1,,Documentary|War,1289.0,Koyaanisqatsi (1983)
1270,,,,,,,,1,,,,,,1,,,,,Drama|Romance,1290.0,Some Kind of Wonderful (1987)
1271,1,1,,,,,,,,,,,,,,,,,Action|Adventure,1291.0,Indiana Jones and the Last Crusade (1989)
1272,,,,,1,,,,,,,,,,,,,,Comedy,1292.0,Being There (1979)
1273,,,,,,,,1,,,,,,,,,,,Drama,1293.0,Gandhi (1982)
1274,,,,,1,,,,,,,,,,,,1,,Comedy|War,1294.0,M*A*S*H (1970)
